date,site,visit_number,quadrat,flower_species,inflorescene_type,avg_flow_inflorescene,num_plants,num_flower
7/22/2020,holland_prairie_west,5,6,None,na,1,1,0
7/22/2020,holland_prairie_west,5,7,LIAPYC,spike,13,1,2
7/22/2020,holland_prairie_west,5,8,PYCTEN,flower,1,na,22
7/22/2020,holland_prairie_west,5,8,ASTCAN,spike,32,1,1
7/22/2020,holland_prairie_west,5,9,PYCTEN,flower,1,na,44
7/22/2020,holland_prairie_west,5,9,DALPUR,flower,1,1,1
7/22/2020,holland_prairie_west,5,10,TRIPRA,head,19,na,5
7/22/2020,hook_larson,4,1,RATPIN,flower,1,2,3
7/22/2020,hook_larson,4,1,DAUCAR,head,125,2,2
7/22/2020,hook_larson,4,1,MONFIS,head,26,1,3
7/22/2020,hook_larson,4,2,RATPIN,flower,1,2,10
7/22/2020,hook_larson,4,2,TRIPRA,head,7,na,1
7/22/2020,hook_larson,4,3,MONFIS,head,26,2,2
7/22/2020,hook_larson,4,4,MONFIS,head,26,2,3
7/22/2020,hook_larson,4,5,ERIYUC,flower,1,1,1
7/22/2020,hook_larson,4,5,TRIPRA,head,7,1,1
7/22/2020,hook_larson,4,5,RATPIN,flower,1,2,8
7/22/2020,hook_larson,4,6,RATPIN,flower,1,1,4
7/22/2020,hook_larson,4,6,ERIYUC,flower,1,1,1
7/22/2020,hook_larson,4,7,MONFIS,head,26,2,5
7/22/2020,hook_larson,4,7,RATPIN,flower,1,1,13
7/22/2020,hook_larson,4,8,MONFIS,head,26,2,15
7/22/2020,hook_larson,4,9,RATPIN,flower,1,2,8
7/22/2020,hook_larson,4,9,HELHEL,flower,1,1,2
7/22/2020,hook_larson,4,9,MONFIS,head,26,1,8
7/22/2020,hook_larson,4,10,RATPIN,flower,1,1,1
7/22/2020,hook_larson,4,10,MONFIS,head,26,2,4
7/22/2020,hook_larson,4,10,TRIPRA,head,7,na,3
7/22/2020,trap_release_prairie,1,1,MONFIS,head,14,2,15
7/22/2020,trap_release_prairie,1,2,MONFIS,head,14,1,7
7/22/2020,trap_release_prairie,1,2,TRIPRA,head,8,na,2
7/22/2020,trap_release_prairie,1,2,TRIREP,head,7,na,1
7/22/2020,trap_release_prairie,1,3,RATPIN,flower,1,1,3
7/22/2020,trap_release_prairie,1,3,TRIHYB,head,13,na,14
7/22/2020,trap_release_prairie,1,3,TRIPRA,head,8,na,10
7/22/2020,trap_release_prairie,1,4,MONFIS,head,14,2,51
7/22/2020,trap_release_prairie,1,4,TRIPRA,head,8,na,1
7/22/2020,trap_release_prairie,1,5,MONFIS,head,14,1,7
7/22/2020,trap_release_prairie,1,5,RATPIN,flower,1,2,13
7/22/2020,trap_release_prairie,1,6,MONFIS,head,14,1,2
7/22/2020,trap_release_prairie,1,6,RATPIN,flower,1,1,2
7/22/2020,trap_release_prairie,1,6,TRIHYB,head,13,na,2
7/22/2020,trap_release_prairie,1,7,TRIREP,head,7,na,3
7/22/2020,trap_release_prairie,1,8,MONFIS,head,14,1,37
7/22/2020,trap_release_prairie,1,8,TRIREP,head,7,na,4
7/22/2020,trap_release_prairie,1,9,TRIREP,head,7,na,6
7/22/2020,trap_release_prairie,1,10,TRIPRA,head,8,na,17
7/22/2020,trap_release_prairie,1,10,TRIHYB,head,13,na,1
7/22/2020,trap_release_prairie,1,10,MONFIS,head,14,1,2
7/22/2020,clear_creek_south,6,1,MONFIS,head,11,2,25
7/22/2020,clear_creek_south,6,2,MONFIS,head,11,2,9
7/22/2020,clear_creek_south,6,2,HELHEL,flower,1,1,2
7/22/2020,clear_creek_south,6,3,MONFIS,head,11,1,1
7/22/2020,clear_creek_south,6,4,HELHEL,flower,1,1,2
7/22/2020,clear_creek_south,6,4,MONFIS,head,11,2,49
7/22/2020,clear_creek_south,6,5,MONFIS,head,11,2,9
7/22/2020,clear_creek_south,6,6,None,na,0,0,0
7/22/2020,clear_creek_south,6,7,MONFIS,head,11,2,30
7/22/2020,clear_creek_south,6,8,MONFIS,head,11,2,9
7/22/2020,clear_creek_south,6,9,MONFIS,head,11,2,11
7/22/2020,clear_creek_south,6,9,TRIPRA,head,9,na,1
7/22/2020,clear_creek_south,6,10,TRIPRA,head,9,na,1
7/23/2020,clear_creek_south,7,1,RATPIN,flower,1,1,2
7/23/2020,clear_creek_south,7,1,HELHEL,flower,1,1,1
7/23/2020,clear_creek_south,7,2,DAUCAR,head,300,6,11
7/23/2020,clear_creek_south,7,2,MONFIS,head,9,1,2
7/23/2020,clear_creek_south,7,2,TRIPRA,head,16,na,3
7/23/2020,clear_creek_south,7,2,HELHEL,flower,1,1,1
7/23/2020,clear_creek_south,7,3,MONFIS,head,9,2,50
7/23/2020,clear_creek_south,7,4,MONFIS,head,9,2,20
7/23/2020,clear_creek_south,7,5,MONFIS,head,9,3,26
7/23/2020,clear_creek_south,7,6,DAUCAR,head,30,1,1
7/23/2020,clear_creek_south,7,6,MONFIS,head,9,1,1
7/23/2020,clear_creek_south,7,7,MONFIS,head,9,2,34
7/23/2020,clear_creek_south,7,8,MONFIS,head,9,2,13
7/23/2020,clear_creek_south,7,9,MONFIS,head,9,2,32
7/23/2020,clear_creek_south,7,10,MONFIS,head,9,3,33
7/23/2020,clear_creek_south,7,10,DAUCAR,head,30,1,1
7/23/2020,clear_creek_knolls,3,1,LIAPYC,spike,19,1,1
7/23/2020,clear_creek_knolls,3,1,TRIHYB,head,13,na,1
7/23/2020,clear_creek_knolls,3,1,HELOCC,flower,1,1,1
7/23/2020,clear_creek_knolls,3,1,PYCTEN,flower,1,na,10
7/23/2020,clear_creek_knolls,3,2,PYCTEN,flower,1,na,107
7/23/2020,clear_creek_knolls,3,2,ERIYUC,flower,1,1,1
7/23/2020,clear_creek_knolls,3,2,TRIREP,head,8,na,1
7/23/2020,clear_creek_knolls,3,2,DALCAN,flower,1,1,3
7/23/2020,clear_creek_knolls,3,3,VERSTR,spike,8,1,1
7/23/2020,clear_creek_knolls,3,4,PYCTEN,flower,1,na,13
7/23/2020,clear_creek_knolls,3,5,ERIYUC,flower,1,1,1
7/23/2020,clear_creek_knolls,3,5,TRIHYB,head,13,na,1
7/23/2020,clear_creek_knolls,3,6,LIAPYC,spike,19,2,5
7/23/2020,clear_creek_knolls,3,6,PYCTEN,flower,1,na,48
7/23/2020,clear_creek_knolls,3,6,ERIYUC,flower,1,1,3
7/23/2020,clear_creek_knolls,3,7,RATPIN,flower,1,1,3
7/23/2020,clear_creek_knolls,3,7,LIAPYC,spike,19,1,1
7/23/2020,clear_creek_knolls,3,8,PYCTEN,flower,1,na,22
7/23/2020,clear_creek_knolls,3,9,RATPIN,flower,1,2,7
7/23/2020,clear_creek_knolls,3,9,ERIYUC,flower,1,1,1
7/23/2020,clear_creek_knolls,3,9,LIAPYC,spike,19,1,1
7/23/2020,clear_creek_knolls,3,9,PYCTEN,flower,1,na,12
7/23/2020,clear_creek_knolls,3,10,LIAPYC,spike,19,1,3
7/23/2020,clear_creek_knolls,3,10,PYCTEN,flower,1,na,208
7/23/2020,flag_lowden,3,1,ERIANN,flower,1,1,16
7/23/2020,flag_lowden,3,2,None,na,0,0,0
7/23/2020,flag_lowden,3,3,None,na,0,0,0
7/23/2020,flag_lowden,3,4,None,na,0,0,0
7/23/2020,flag_lowden,3,5,None,na,0,0,0
7/23/2020,flag_lowden,3,6,None,na,0,0,0
7/23/2020,flag_lowden,3,7,MONFIS,head,13,1,11
7/23/2020,flag_lowden,3,8,MELALB,spike,14,1,3
7/23/2020,flag_lowden,3,9,None,na,0,0,0
7/23/2020,flag_lowden,3,10,RATPIN,flower,1,1,2
7/24/2020,big_jump_center,1,1,MONFIS,head,16,1,35
7/24/2020,big_jump_center,1,2,MONFIS,head,16,2,6
7/24/2020,big_jump_center,1,3,None,na,0,0,0
7/24/2020,big_jump_center,1,4,MONFIS,head,16,2,3
7/24/2020,big_jump_center,1,5,DESCAN,spike,5,1,6
7/24/2020,big_jump_center,1,5,MONFIS,head,16,1,2
7/24/2020,big_jump_center,1,5,TEUCAN,spike,6,1,1
7/24/2020,big_jump_center,1,6,MONFIS,head,16,2,6
7/24/2020,big_jump_center,1,7,MONFIS,head,16,1,1
7/24/2020,big_jump_center,1,8,MONFIS,head,16,1,7
7/24/2020,big_jump_center,1,9,MONFIS,head,16,1,1
7/24/2020,big_jump_center,1,10,MONFIS,head,16,1,8
7/24/2020,big_jump_center,1,10,HYPPER,flower,1,1,3
7/24/2020,big_jump_east,2,1,MONFIS,head,21,2,44
7/24/2020,big_jump_east,2,2,SOLCAR,flower,1,1,4
7/24/2020,big_jump_east,2,3,MONFIS,head,21,2,48
7/24/2020,big_jump_east,2,4,None,na,0,0,0
7/24/2020,big_jump_east,2,5,MONFIS,head,21,2,28
7/24/2020,big_jump_east,2,5,LOTCOR,flower,1,na,8
7/24/2020,big_jump_east,2,6,MONFIS,head,21,1,33
7/24/2020,big_jump_east,2,7,MONFIS,head,21,1,26
7/24/2020,big_jump_east,2,8,MONFIS,head,21,1,55
7/24/2020,big_jump_east,2,8,DAUCAR,head,324,1,1
7/24/2020,big_jump_east,2,9,LOTCOR,flower,1,na,18
7/24/2020,big_jump_east,2,10,MONFIS,head,21,2,17
7/24/2020,clear_creek_south,8,1,MONFIS,head,14,2,22
7/24/2020,clear_creek_south,8,2,MONFIS,head,14,2,24
7/24/2020,clear_creek_south,8,2,DAUCAR,head,277,1,1
7/24/2020,clear_creek_south,8,3,MONFIS,head,14,1,6
7/24/2020,clear_creek_south,8,4,MONFIS,head,14,1,5
7/24/2020,clear_creek_south,8,4,VERSTR,spike,10,1,1
7/24/2020,clear_creek_south,8,5,MONFIS,head,14,2,27
7/24/2020,clear_creek_south,8,5,RATPIN,flower,1,1,1
7/24/2020,clear_creek_south,8,6,None,na,0,0,0
7/24/2020,clear_creek_south,8,7,MONFIS,head,14,1,5
7/24/2020,clear_creek_south,8,7,RATPIN,flower,1,1,1
7/24/2020,clear_creek_south,8,8,HELHEL,flower,1,3,16
7/24/2020,clear_creek_south,8,8,DAUCAR,head,277,1,3
7/24/2020,clear_creek_south,8,9,HELHEL,flower,1,1,1
7/24/2020,clear_creek_south,8,10,None,na,0,0,0
7/27/2020,sengers,3,1,PYCTEN,flower,1,na,101
7/27/2020,sengers,3,2,PYCTEN,flower,1,na,97
7/27/2020,sengers,3,2,VERSTR,spike,5,1,1
7/27/2020,sengers,3,3,PYCTEN,flower,1,na,25
7/27/2020,sengers,3,3,TRIPRA,head,10,na,2
7/27/2020,sengers,3,4,PYCTEN,flower,1,na,16
7/27/2020,sengers,3,4,RATPIN,flower,1,1,1
7/27/2020,sengers,3,4,TRIPRA,head,10,na,3
7/27/2020,sengers,3,5,None,na,0,0,0
7/27/2020,sengers,3,6,TRIPRA,head,10,na,4
7/27/2020,sengers,3,7,None,na,0,0,0
7/27/2020,sengers,3,8,VERSTR,spike,5,1,1
7/27/2020,sengers,3,8,ASTCAN,spike,17,1,1
7/27/2020,sengers,3,9,TRIPRA,head,10,na,1
7/27/2020,sengers,3,10,RATPIN,flower,1,1,4
7/27/2020,sengers,3,10,LIAPYC,spike,36,1,1
7/28/2020,big_jump_east,3,1,MONFIS,head,11,1,15
7/28/2020,big_jump_east,3,1,LOTCOR,flower,1,na,3
7/28/2020,big_jump_east,3,2,MONFIS,head,11,1,25
7/28/2020,big_jump_east,3,2,SOLCAR,flower,1,1,3
7/28/2020,big_jump_east,3,3,MONFIS,head,11,2,10
7/28/2020,big_jump_east,3,3,LOTCOR,flower,1,na,1
7/28/2020,big_jump_east,3,4,LOTCOR,flower,1,na,3
7/28/2020,big_jump_east,3,5,MONFIS,head,11,2,26
7/28/2020,big_jump_east,3,5,LOTCOR,flower,1,na,5
7/28/2020,big_jump_east,3,6,MONFIS,head,11,3,39
7/28/2020,big_jump_east,3,7,MONFIS,head,11,2,24
7/28/2020,big_jump_east,3,8,MONFIS,head,11,2,37
7/28/2020,big_jump_east,3,9,LOTCOR,head,1,na,14
7/28/2020,big_jump_east,3,10,MONFIS,head,11,1,9
7/28/2020,hook_larson,5,1,DAUCAR,head,198,1,3
7/28/2020,hook_larson,5,1,RATPIN,flower,1,2,4
7/28/2020,hook_larson,5,2,MONFIS,head,8,1,1
7/28/2020,hook_larson,5,2,TRIPRA,head,12,na,1
7/28/2020,hook_larson,5,3,RATPIN,flower,1,2,5
7/28/2020,hook_larson,5,3,MONFIS,head,8,2,4
7/28/2020,hook_larson,5,4,RATPIN,flower,1,2,5
7/28/2020,hook_larson,5,4,MONFIS,head,8,2,6
7/28/2020,hook_larson,5,4,TRIPRA,head,12,na,1
7/28/2020,hook_larson,5,5,RATPIN,flower,1,1,4
7/28/2020,hook_larson,5,5,MONFIS,head,8,2,2
7/28/2020,hook_larson,5,6,RATPIN,flower,1,1,3
7/28/2020,hook_larson,5,6,TRIPRA,head,12,na,2
7/28/2020,hook_larson,5,7,MONFIS,head,8,1,3
7/28/2020,hook_larson,5,8,RATPIN,flower,1,2,6
7/28/2020,hook_larson,5,8,MONFIS,head,8,1,2
7/28/2020,hook_larson,5,9,RATPIN,flower,1,2,6
7/28/2020,hook_larson,5,9,MONFIS,head,8,1,1
7/28/2020,hook_larson,5,9,ERIYUC,flower,1,1,3
7/28/2020,hook_larson,5,9,TRIPRA,head,12,na,2
7/28/2020,hook_larson,5,10,RATPIN,flower,1,1,3
7/28/2020,naylor_road,2,1,DESCAN,spike,4,2,23
7/28/2020,naylor_road,2,1,EUPCOR,flower,1,2,7
7/28/2020,naylor_road,2,2,None,na,0,0,0
7/28/2020,naylor_road,2,3,None,na,0,0,0
7/28/2020,naylor_road,2,4,DESCAN,spike,4,3,38
7/28/2020,naylor_road,2,4,RATPIN,flower,1,1,4
7/28/2020,naylor_road,2,5,RATPIN,flower,1,1,1
7/28/2020,naylor_road,2,6,DESCAN,spike,4,1,5
7/28/2020,naylor_road,2,6,RATPIN,flower,1,4,8
7/28/2020,naylor_road,2,7,DESCAN,spike,4,1,7
7/28/2020,naylor_road,2,7,RATPIN,flower,1,1,1
7/28/2020,naylor_road,2,8,EUPCOR,flower,1,4,21
7/28/2020,naylor_road,2,8,RATPIN,flower,1,1,2
7/28/2020,naylor_road,2,8,VERSTR,spike,9,1,1
7/28/2020,naylor_road,2,9,HELHEL,flower,1,1,2
7/28/2020,naylor_road,2,9,RATPIN,flower,1,2,7
7/28/2020,naylor_road,2,10,RATPIN,flower,1,3,13
7/29/2020,big_jump_east,4,1,MONFIS,head,18,1,46
7/29/2020,big_jump_east,4,2,MONFIS,head,18,1,1
7/29/2020,big_jump_east,4,3,ERISTR,flower,1,1,8
7/29/2020,big_jump_east,4,4,MONFIS,head,18,3,8
7/29/2020,big_jump_east,4,4,SOLCAR,flower,1,1,2
7/29/2020,big_jump_east,4,4,ERISTR,flower,1,2,17
7/29/2020,big_jump_east,4,4,LOTCOR,flower,1,na,3
7/29/2020,big_jump_east,4,5,MONFIS,head,18,1,8
7/29/2020,big_jump_east,4,5,LOTCOR,flower,1,na,5
7/29/2020,big_jump_east,4,6,LOTCOR,flower,1,na,8
7/29/2020,big_jump_east,4,7,MONFIS,head,18,2,43
7/29/2020,big_jump_east,4,7,LOTCOR,flower,1,na,19
7/29/2020,big_jump_east,4,8,MONFIS,head,18,2,26
7/29/2020,big_jump_east,4,9,MONFIS,head,18,1,3
7/29/2020,big_jump_east,4,9,LOTCOR,flower,1,na,14
7/29/2020,big_jump_east,4,9,SOLCAR,flower,1,1,1
7/29/2020,big_jump_east,4,10,MONFIS,head,18,1,6
7/29/2020,big_jump_east,4,10,LOTCOR,flower,1,na,2
7/29/2020,big_jump_center,2,1,MONFIS,head,24,2,21
7/29/2020,big_jump_center,2,2,RUDSUB,flower,1,1,2
7/29/2020,big_jump_center,2,2,MONFIS,head,24,1,3
7/29/2020,big_jump_center,2,3,MONFIS,head,24,1,1
7/29/2020,big_jump_center,2,3,RATPIN,flower,1,1,1
7/29/2020,big_jump_center,2,4,None,na,0,0,0
7/29/2020,big_jump_center,2,5,MONFIS,head,24,2,12
7/29/2020,big_jump_center,2,6,None,na,0,0,0
7/29/2020,big_jump_center,2,7,MONFIS,head,24,1,6
7/29/2020,big_jump_center,2,8,MONFIS,head,24,2,26
7/29/2020,big_jump_center,2,8,RATPIN,flower,1,1,4
7/29/2020,big_jump_center,2,9,TEUCAN,spike,5,1,2
7/29/2020,big_jump_center,2,9,MONFIS,head,24,1,1
7/29/2020,big_jump_center,2,10,MONFIS,head,24,1,19
7/29/2020,no_name_knob,3,1,MONFIS,head,12,1,2
7/29/2020,no_name_knob,3,2,VERSTR,spike,9,2,7
7/29/2020,no_name_knob,3,2,RATPIN,flower,1,3,13
7/29/2020,no_name_knob,3,3,None,na,0,0,0
7/29/2020,no_name_knob,3,4,RATPIN,flower,1,2,5
7/29/2020,no_name_knob,3,4,MONFIS,head,12,1,1
7/29/2020,no_name_knob,3,5,None,na,0,0,0
7/29/2020,no_name_knob,3,6,None,na,0,0,0
7/29/2020,no_name_knob,3,7,RATPIN,flower,1,2,6
7/29/2020,no_name_knob,3,8,None,na,0,0,0
7/29/2020,no_name_knob,3,9,None,na,0,0,0
7/29/2020,no_name_knob,3,10,RATPIN,flower,1,3,17
7/30/2020,big_jump_center,3,1,MONFIS,head,17,2,14
7/30/2020,big_jump_center,3,2,MONFIS,head,17,1,8
7/30/2020,big_jump_center,3,3,RUDSUB,flower,1,1,15
7/30/2020,big_jump_center,3,4,MONFIS,head,17,2,23
7/30/2020,big_jump_center,3,4,TEUCAN,spike,5,3,6
7/30/2020,big_jump_center,3,5,MONFIS,head,17,2,36
7/30/2020,big_jump_center,3,5,RATPIN,flower,1,1,1
7/30/2020,big_jump_center,3,6,MONFIS,head,17,2,26
7/30/2020,big_jump_center,3,6,RATPIN,flower,1,1,2
7/30/2020,big_jump_center,3,7,MONFIS,head,17,2,19
7/30/2020,big_jump_center,3,8,MONFIS,head,17,2,19
7/30/2020,big_jump_center,3,9,MONFIS,head,17,2,14
7/30/2020,big_jump_center,3,9,NEPCAT,head,4,1,3
7/30/2020,big_jump_center,3,10,RUDSUB,flower,1,1,2
7/30/2020,big_jump_east,5,1,MONFIS,head,17,1,17
7/30/2020,big_jump_east,5,2,LOTCOR,flower,1,na,6
7/30/2020,big_jump_east,5,3,None,na,0,0,0
7/30/2020,big_jump_east,5,4,MONFIS,head,17,1,18
7/30/2020,big_jump_east,5,4,LOTCOR,flower,1,na,8
7/30/2020,big_jump_east,5,5,MONFIS,head,17,2,30
7/30/2020,big_jump_east,5,6,MONFIS,head,17,2,52
7/30/2020,big_jump_east,5,7,MONFIS,head,17,2,34
7/30/2020,big_jump_east,5,7,ERISTR,flower,1,1,10
7/30/2020,big_jump_east,5,8,MONFIS,head,17,1,46
7/30/2020,big_jump_east,5,8,RATPIN,flower,1,1,6
7/30/2020,big_jump_east,5,9,RATPIN,flower,1,1,9
7/30/2020,big_jump_east,5,9,LOTCOR,flower,1,na,1
7/30/2020,big_jump_east,5,10,MONFIS,head,17,1,9
7/31/2020,big_jump_center,4,1,MONFIS,head,12,2,6
7/31/2020,big_jump_center,4,1,DESCAN,spike,4,2,5
7/31/2020,big_jump_center,4,2,DESCAN,spike,4,1,15
7/31/2020,big_jump_center,4,2,SOLJUN,head,27,1,1
7/31/2020,big_jump_center,4,2,EUPCOR,flower,1,3,20
7/31/2020,big_jump_center,4,3,MONFIS,head,12,1,7
7/31/2020,big_jump_center,4,3,SOLJUN,head,27,3,3
7/31/2020,big_jump_center,4,3,EUPCOR,flower,1,1,11
7/31/2020,big_jump_center,4,3,DESCAN,spike,4,2,28
7/31/2020,big_jump_center,4,4,MONFIS,head,12,1,14
7/31/2020,big_jump_center,4,5,RUDSUB,flower,1,1,3
7/31/2020,big_jump_center,4,5,MONFIS,head,12,2,25
7/31/2020,big_jump_center,4,6,DESCAN,spike,12,1,17
7/31/2020,big_jump_center,4,6,SOLJUN,head,27,1,1
7/31/2020,big_jump_center,4,7,None,na,0,0,0
7/31/2020,big_jump_center,4,8,SOLJUN,head,27,2,4
7/31/2020,big_jump_center,4,8,DESCAN,spike,4,1,1
7/31/2020,big_jump_center,4,9,MONFIS,head,12,2,21
7/31/2020,big_jump_center,4,9,RATPIN,flower,1,1,4
7/31/2020,big_jump_center,4,9,SOLJUN,head,27,1,1
7/31/2020,big_jump_center,4,10,DESCAN,spike,4,1,14
7/31/2020,big_jump_center,4,10,MONFIS,head,12,1,7
8/3/2020,holland_prairie_east,5,1,MONFIS,head,16,2,14
8/3/2020,holland_prairie_east,5,1,PYCTEN,flower,1,na,64
8/3/2020,holland_prairie_east,5,2,MONFIS,head,16,1,7
8/3/2020,holland_prairie_east,5,2,PYCTEN,flower,1,na,198
8/3/2020,holland_prairie_east,5,2,RUDSUB,flower,1,1,6
8/3/2020,holland_prairie_east,5,3,MONFIS,head,16,2,15
8/3/2020,holland_prairie_east,5,3,RUDSUB,flower,1,1,5
8/3/2020,holland_prairie_east,5,4,MONFIS,head,16,1,22
8/3/2020,holland_prairie_east,5,5,None,na,0,0,0
8/3/2020,holland_prairie_east,5,6,MONFIS,head,16,2,33
8/3/2020,holland_prairie_east,5,7,MONFIS,head,16,2,36
8/3/2020,holland_prairie_east,5,8,SILPER,flower,1,3,11
8/3/2020,holland_prairie_east,5,9,MONFIS,head,16,1,20
8/3/2020,holland_prairie_east,5,9,RUDSUB,flower,1,2,24
8/3/2020,holland_prairie_east,5,10,None,na,0,0,0
8/3/2020,trap_release_prairie,2,1,MONFIS,head,15,2,27
8/3/2020,trap_release_prairie,2,2,MONFIS,head,15,1,19
8/3/2020,trap_release_prairie,2,3,TRIPRA,head,15,2,10
8/3/2020,trap_release_prairie,2,3,DAUCAR,head,12,1,5
8/3/2020,trap_release_prairie,2,3,MONFIS,head,78,1,5
8/3/2020,trap_release_prairie,2,4,MONFIS,head,15,2,35
8/3/2020,trap_release_prairie,2,5,MONFIS,head,15,3,47
8/3/2020,trap_release_prairie,2,6,MONFIS,head,15,2,10
8/3/2020,trap_release_prairie,2,7,MONFIS,head,15,1,14
8/3/2020,trap_release_prairie,2,7,DAUCAR,head,78,2,8
8/3/2020,trap_release_prairie,2,8,MONFIS,head,15,2,21
8/3/2020,trap_release_prairie,2,9,MONFIS,head,15,1,15
8/3/2020,trap_release_prairie,2,10,MONFIS,head,15,2,38
8/3/2020,big_jump_east,6,1,MONFIS,head,16,1,7
8/3/2020,big_jump_east,6,2,None,na,0,0,0
8/3/2020,big_jump_east,6,3,MONFIS,head,16,1,8
8/3/2020,big_jump_east,6,4,RATPIN,flower,1,1,6
8/3/2020,big_jump_east,6,5,LOTCOR,flower,1,na,5
8/3/2020,big_jump_east,6,6,MONFIS,head,16,2,15
8/3/2020,big_jump_east,6,6,LOTCOR,flower,1,na,7
8/3/2020,big_jump_east,6,7,SOLCAR,flower,1,1,1
8/3/2020,big_jump_east,6,7,LOTCOR,flower,1,na,11
8/3/2020,big_jump_east,6,8,MONFIS,head,16,2,46
8/3/2020,big_jump_east,6,8,LOTCOR,flower,1,na,3
8/3/2020,big_jump_east,6,9,MONFIS,head,16,2,25
8/3/2020,big_jump_east,6,9,LOTCOR,flower,1,na,2
8/3/2020,big_jump_east,6,10,MONFIS,head,16,1,18
8/3/2020,big_jump_east,6,10,LOTCOR,flower,1,na,30
8/4/2020,big_jump_east,7,1,LOTCOR,flower,1,na,6
8/4/2020,big_jump_east,7,2,MONFIS,head,13,2,23
8/4/2020,big_jump_east,7,3,MONFIS,head,13,1,20
8/4/2020,big_jump_east,7,3,ACHMIL,head,24,1,1
8/4/2020,big_jump_east,7,4,LOTCOR,flower,1,na,5
8/4/2020,big_jump_east,7,4,MONFIS,head,14,1,6
8/4/2020,big_jump_east,7,5,None,na,0,0,0
8/4/2020,big_jump_east,7,6,LOTCOR,flower,1,na,19
8/4/2020,big_jump_east,7,6,MONFIS,head,14,1,44
8/4/2020,big_jump_east,7,7,ERIANN,flower,1,2,10
8/4/2020,big_jump_east,7,7,MONFIS,head,14,2,13
8/4/2020,big_jump_east,7,7,LOTCOR,flower,1,na,5
8/4/2020,big_jump_east,7,8,MONFIS,head,14,1,28
8/4/2020,big_jump_east,7,9,AGRPAR,spike,8,1,5
8/4/2020,big_jump_east,7,10,RATPIN,flower,1,1,3
8/4/2020,big_jump_east,7,10,DAUCAR,head,154,2,4
8/4/2020,big_jump_east,7,10,MONFIS,head,13,1,1
8/4/2020,trap_release_prairie,3,1,MONFIS,head,13,2,30
8/4/2020,trap_release_prairie,3,2,MONFIS,head,13,1,17
8/4/2020,trap_release_prairie,3,3,MONFIS,head,13,2,23
8/4/2020,trap_release_prairie,3,3,DAUCAR,head,54,1,3
8/4/2020,trap_release_prairie,3,4,MONFIS,head,13,1,7
8/4/2020,trap_release_prairie,3,5,MONFIS,head,13,1,10
8/4/2020,trap_release_prairie,3,5,DAUCAR,head,54,1,5
8/4/2020,trap_release_prairie,3,6,MONFIS,head,13,1,5
8/4/2020,trap_release_prairie,3,6,TRIPRA,head,5,na,3
8/4/2020,trap_release_prairie,3,7,MONFIS,head,13,2,22
8/4/2020,trap_release_prairie,3,7,TRIPRA,head,5,na,1
8/4/2020,trap_release_prairie,3,8,MONFIS,head,13,2,21
8/4/2020,trap_release_prairie,3,9,MONFIS,head,13,2,29
8/4/2020,trap_release_prairie,3,10,MONFIS,head,13,1,25
8/4/2020,holland_prairie_east,6,1,RUDUSB,flower,1,2,4
8/4/2020,holland_prairie_east,6,1,LIAPYC,spike,31,2,2
8/4/2020,holland_prairie_east,6,1,CHAFAS,flower,1,6,35
8/4/2020,holland_prairie_east,6,2,LIAPYC,spike,31,2,5
8/4/2020,holland_prairie_east,6,2,ERIYUC,flower,1,1,2
8/4/2020,holland_prairie_east,6,2,CHAFAS,flower,1,3,3
8/4/2020,holland_prairie_east,6,2,PYCTEN,flower,1,na,8
8/4/2020,holland_prairie_east,6,3,ERIYUC,flower,1,2,9
8/4/2020,holland_prairie_east,6,3,CHAFAS,flower,1,2,4
8/4/2020,holland_prairie_east,6,4,LIAPYC,spike,31,1,6
8/4/2020,holland_prairie_east,6,4,TRIREP,head,14,na,7
8/4/2020,holland_prairie_east,6,5,LIAPYC,spike,31,1,2
8/4/2020,holland_prairie_east,6,5,PYCTEN,flower,1,na,72
8/4/2020,holland_prairie_east,6,5,TRIPRA,head,14,na,6
8/4/2020,holland_prairie_east,6,5,CHAFAS,flower,1,2,5
8/4/2020,holland_prairie_east,6,6,CHAFAS,flower,1,3,9
8/4/2020,holland_prairie_east,6,6,PYCTEN,flower,1,na,3
8/4/2020,holland_prairie_east,6,7,RUDSUB,flower,1,1,1
8/4/2020,holland_prairie_east,6,7,TRIPRA,head,14,na,9
8/4/2020,holland_prairie_east,6,7,CHAFAS,flower,1,7,19
8/4/2020,holland_prairie_east,6,7,LIAPYC,spike,31,1,5
8/4/2020,holland_prairie_east,6,8,CHAFAS,flower,1,3,16
8/4/2020,holland_prairie_east,6,8,PYCTEN,flower,1,na,78
8/4/2020,holland_prairie_east,6,8,TRIREP,head,14,na,4
8/4/2020,holland_prairie_east,6,9,TRIREP,head,14,na,3
8/4/2020,holland_prairie_east,6,10,LIAPYC,spike,31,3,4
8/4/2020,holland_prairie_east,6,10,ERIYUC,flower,1,1,6
8/5/2020,holland_prairie_east,7,1,MONFIS,head,10,2,21
8/5/2020,holland_prairie_east,7,1,EUTGYM,head,36,1,1
8/5/2020,holland_prairie_east,7,2,MONFIS,head,10,1,9
8/5/2020,holland_prairie_east,7,2,HELOCC,flower,1,1,1
8/5/2020,holland_prairie_east,7,3,None,na,0,0,0
8/5/2020,holland_prairie_east,7,4,MONFIS,head,10,1,4
8/5/2020,holland_prairie_east,7,5,MONFIS,head,10,1,13
