Unique_ID,date,site,visit_number,surveyor,survery_start,survey_end,temp,start_sky,end_sky,bee_species,sex,flower_species,marked?,gps_point,notes
Nachusa2020_0181,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0182,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0183,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0184,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,rufocinctus,Female,TRIHYB,No,na,"Specimen collected. Nest nearby, many individual rufocinctus coming from the ground. "
Nachusa2020_0185,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0186,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,BAPALB,No,na,photo #072
Nachusa2020_0187,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0188,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0189,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0190,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0191,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0192,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0193,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0194,6/27/2020,holland_prairie_east,2,CRD,11:34:00 AM,12:07:00 PM,81,2,2,griseocollis,Female,TRIHYB,No,na,
Nachusa2020_0195,6/29/2020,eight_oaks,2,CRD,8:46:00 AM,9:11:00 AM,79,1,1,auricomus,Female,ECHPAL,No,na,photo #031
Nachusa2020_0196,6/29/2020,eight_oaks,2,CRD,8:46:00 AM,9:11:00 AM,79,1,1,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0197,6/29/2020,eight_oaks,2,CRD,8:46:00 AM,9:11:00 AM,79,1,1,pensylvanicus,Female,BAPALB,No,na,photo #032; ID pending on Inaturalist
Nachusa2020_0198,6/29/2020,eight_oaks,2,CRD,8:46:00 AM,9:11:00 AM,79,1,1,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0199,6/29/2020,eight_oaks,2,CRD,8:46:00 AM,9:11:00 AM,79,1,1,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0200,6/29/2020,kittentail_knob,1,CRD,9:59:00 AM,10:22:00 AM,81,1,1,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0201,6/29/2020,kittentail_knob,1,CRD,9:59:00 AM,10:22:00 AM,81,1,1,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0202,6/29/2020,kittentail_knob,1,CRD,9:59:00 AM,10:22:00 AM,81,1,1,griseocollis,Female,ECHPAL,No,na,photo #033
Nachusa2020_0203,6/29/2020,west_heinkel,1,CRD,11:03:00 AM,11:27:00 AM,85,1,1,auricomus,Female,BAPALB,No,na,photo #034
Nachusa2020_0204,6/29/2020,west_heinkel,1,CRD,11:03:00 AM,11:27:00 AM,85,1,1,impatiens,Female,ECHPAL,No,na,photo #035; smol
Nachusa2020_0205,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auricomus,Female,BAPALB,No,na,photo #036
Nachusa2020_0206,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,photo #037
Nachusa2020_0207,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0208,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,photo #038
Nachusa2020_0209,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0210,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0211,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,photo #039
Nachusa2020_0212,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,impatiens,Female,TRIPRA,No,na,
Nachusa2020_0213,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0214,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0215,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0216,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auricomus,Female,BAPALB,No,na,photo #040
Nachusa2020_0217,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0218,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0219,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auricomus,Female,BAPALB,No,na,photo #041
Nachusa2020_0220,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0221,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0222,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,auricomus,Female,BAPALB,No,na,photo #042
Nachusa2020_0223,6/29/2020,hook_larson,2,CRD,1:13:00 PM,1:49:00 PM,87,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0224,6/29/2020,gobbler_ridge,1,CRD,2:44:00 PM,3:12:00 PM,89,2,2,auri/pens,Female,ECHPAL,No,na,photo #043
Nachusa2020_0225,6/29/2020,gobbler_ridge,1,CRD,2:44:00 PM,3:12:00 PM,89,2,2,rufocinctus,Female,ECHPAL,No,na,photo #044
Nachusa2020_0226,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,auricomus,Female,TRIPRA,No,na,photo #045
Nachusa2020_0227,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0228,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0229,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0230,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,impatiens,Female,TRIPRA,No,na,
Nachusa2020_0231,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0232,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0233,6/29/2020,clear_creek_knolls,2,CRD,3:51:00 PM,4:15:00 PM,90,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0234,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auricomus,Female,BAPALB,No,na,photo #046
Nachusa2020_0235,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0236,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0237,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0238,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0239,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0240,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0241,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0242,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auricomus,Female,BAPALB,No,na,photo #047
Nachusa2020_0243,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0244,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auricomus,Female,BAPALB,No,na,photo #048
Nachusa2020_0245,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auricomus,Female,BAPALB,No,na,photo #049
Nachusa2020_0246,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,auri/pens,Female,BAPALB,No,na,photo #050
Nachusa2020_0247,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0248,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0249,6/30/2020,tellabs_center,1,CRD,9:00:00 AM,9:27:00 AM,78,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0250,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0251,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0252,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auricomus,Female,BAPALB,No,na,photo #051
Nachusa2020_0253,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0254,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auri/pens,Female,BAPALB,No,na,photo #052
Nachusa2020_0255,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auricomus,Female,BAPALB,No,na,photo #053
Nachusa2020_0256,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0257,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0258,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auricomus,Female,BAPALB,No,na,photo #054
Nachusa2020_0259,6/30/2020,tellabs_west,1,CRD,10:07:00 AM,10:32:00 AM,79,2,2,auricomus,Female,BAPALB,No,na,
Nachusa2020_0260,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auricomus,Female,BAPALB,No,na,photo #055
Nachusa2020_0261,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auricomus,Female,BAPALB,No,na,photo #056
Nachusa2020_0262,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,griseocollis,Female,RUDHIR,No,na,"visiting, but not collecting pollen or nectar"
Nachusa2020_0263,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auricomus,Female,BAPALB,No,na,photo #057
Nachusa2020_0264,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auricomus,Female,BAPALB,No,na,obvious yellow on head
Nachusa2020_0265,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,bimaculatus,Female,BAPALB,No,na,photo #058
Nachusa2020_0266,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auri/pens,Female,BAPALB,No,na,
Nachusa2020_0267,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,impatiens,Female,TRIPRA,No,na,
Nachusa2020_0268,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,vagans,Female,TRIPRA,No,na,
Nachusa2020_0269,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,rufocinctus,Female,TRIHYB,No,na,photo #059 :)
Nachusa2020_0270,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,impatiens,Female,TRIHYB,No,na,
Nachusa2020_0271,6/30/2020,eight_oaks,3,CRD,11:24:00 AM,11:51:00 AM,81,2,2,auri/pens,Female,BAPALB,No,na,escaped vial >:(
Nachusa2020_0272,6/30/2020,visitor_area,1,CRD,1:27:00 PM,1:49:00 PM,85,2,2,rufocinctus,Female,MONFIS,No,na,specimen collected. Photo #060
Nachusa2020_0273,6/30/2020,visitor_area,1,CRD,1:27:00 PM,1:49:00 PM,85,2,2,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0274,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,photo #061
Nachusa2020_0275,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0276,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0277,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0278,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,Bright orange pollen. Photo #062
Nachusa2020_0279,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0280,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0281,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0282,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0283,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0284,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0285,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,AMOCAN,No,na,photo #063
Nachusa2020_0286,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,rufocinctus,Female,AMOCAN,No,na,
Nachusa2020_0287,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0288,6/30/2020,dots_knob,1,CRD,2:22:00 PM,2:50:00 PM,86,2,2,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0289,7/1/2020,visitor_area,2,CRD,9:03:00 AM,9:23:00 AM,78,1,1,rufocinctus,Female,TRIPRA,No,na,
Nachusa2020_0290,7/1/2020,visitor_area,2,CRD,9:03:00 AM,9:23:00 AM,78,1,1,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0291,7/1/2020,rolling_thunder,2,CRD,9:54:00 AM,10:15:00 AM,80,1,1,impatiens,Female,TRIPRA,No,na,
Nachusa2020_0292,7/1/2020,rolling_thunder,2,CRD,9:54:00 AM,10:15:00 AM,80,1,1,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0293,7/1/2020,rolling_thunder,2,CRD,9:54:00 AM,10:15:00 AM,80,1,1,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0294,7/1/2020,rolling_thunder,2,CRD,9:54:00 AM,10:15:00 AM,80,1,1,impatiens,Female,TRIPRA,No,na,
Nachusa2020_0295,7/1/2020,rolling_thunder,2,CRD,9:54:00 AM,10:15:00 AM,80,1,1,griseocollis,Female,TRIPRA,No,na,
Nachusa2020_0296,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0297,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,ECHPAL,No,na,"first seen on AMOCAN, then switched to ECHPAL. photo #064"
Nachusa2020_0298,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0299,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0300,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0301,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,rufocinctus,Female,AMOCAN,No,na,photo #065; Check ID
Nachusa2020_0302,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0303,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0304,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0305,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0306,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0307,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0308,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0309,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0310,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0311,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,ECHPAL,No,na,
Nachusa2020_0312,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0313,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0314,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0315,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0316,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0317,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0318,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0319,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0320,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0321,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,vagans,Female,AMOCAN,No,na,
Nachusa2020_0322,7/1/2020,dougs_knob,1,CRD,10:55:00 AM,11:25:00 AM,82,1,1,Bombus sp.,Female,AMOCAN,No,na,"specimen collected, died in vial. Needs ID *UPDATE specimen got moldy. Tossed*"
Nachusa2020_0323,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,fly parasite collected. literally knocked this griseocollis to the GROUND
Nachusa2020_0324,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0325,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0326,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0327,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0328,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,rufocinctus,Female,AMOCAN,No,na,photo #066
Nachusa2020_0329,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0330,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,photo #067
Nachusa2020_0331,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0332,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0333,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0334,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0335,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0336,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0337,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0338,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0339,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0340,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0341,7/1/2020,leopold_knob,1,CRD,12:06:00 PM,12:35:00 PM,84,2,2,auri/pens,Female,AMOCAN,No,na,photo #068
Nachusa2020_0342,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,BAPALB,No,na,photo #069; pollen on bottom 
Nachusa2020_0343,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,DALCAN,No,na,
Nachusa2020_0344,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0345,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0346,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,DALCAN,No,na,
Nachusa2020_0347,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0348,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0349,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0350,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0351,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,BAPALB,No,na,
Nachusa2020_0352,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,impatiens,Female,AMOCAN,No,na,
Nachusa2020_0353,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,auri/pens,Female,BAPALB,No,na,photo #070
Nachusa2020_0354,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0355,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,"photo #071; extremely worn, no hair on T2; confirm ID"
Nachusa2020_0356,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0357,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,switched between amocan and bapalb
Nachusa2020_0358,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
Nachusa2020_0359,7/1/2020,naylor_road,2,CRD,2:22:00 PM,2:54:00 PM,85,2,2,griseocollis,Female,AMOCAN,No,na,
